Station,2019_mean
USC00108137,7.3325
USC00108380,10.135833333333334
USC00108676,0.9666666666666667
USC00108937,5.630833333333333
USC00109065,3.9125
USC00109498,6.950833333333334
USC00110072,9.53
USC00110338,9.439166666666667
USC00110442,8.278333333333334
USC00110598,11.14
USC00111265,13.649166666666666
USC00111302,13.12
USC00111436,12.298333333333334
USC00111577,10.593333333333334
USC00111836,10.540833333333333
USC00112140,10.82
USC00112193,11.459166666666667
USC00112223,8.731666666666667
USC00112483,13.379166666666666
USC00112500,9.461666666666666
USC00112687,12.536666666666667
USC00112736,9.179166666666667
USC00112745,8.170833333333333
USC00112931,13.8375
USC00113262,8.326666666666666
USC00113290,9.668333333333333
USC00113320,9.838333333333333
USC00113335,8.845833333333333
USC00113384,9.811666666666667
USC00113455,10.8975
USC00114108,11.980833333333333
USC00114198,10.3775
USC00114400,12.9975
USC00114442,11.6375
USC00114489,11.728333333333333
USC00114530,9.945
USC00114603,10.478333333333333
USC00114710,9.3525
USC00114823,10.295833333333333
USC00115079,10.900833333333333
USC00115493,8.660833333333333
USC00115712,10.3425
USC00115768,10.178333333333333
USC00115772,9.526666666666667
USC00115825,10.113333333333333
USC00115833,8.65
USC00115901,8.788333333333334
USC00115943,12.7525
USC00115961,8.35
USC00116011,12.946666666666667
USC00116080,10.575
USC00116157,12.538333333333334
USC00116200,10.7575
USC00116446,12.7975
USC00116526,9.48
USC00116558,11.786666666666667
USC00116579,12.0775
USC00116610,11.053333333333333
USC00116616,9.439166666666667
USC00116661,8.2775
USC00116663,10.3275
USC00116753,9.589166666666667
USC00116998,9.71
USC00117126,11.379166666666666
USC00117457,9.999166666666667
USC00117487,13.0575
USC00117636,12.7375
USC00118020,14.594166666666666
USC00118293,7.79
USC00118684,11.338333333333333
USC00118740,11.113333333333333
USC00118916,9.249166666666667
USC00119354,11.726666666666667
USC00120200,9.0725
USC00120676,10.581666666666667
USC00120852,13.850833333333334
USC00121747,12.9325
USC00121873,10.438333333333333
USC00122309,11.963333333333333
USC00123078,9.7175
USC00123082,10.919166666666667
USC00123207,8.648333333333333
USC00123418,9.518333333333333
USC00123527,11.528333333333334
USC00123547,12.248333333333333
USC00123777,10.994166666666667
USC00124181,10.565
USC00124356,10.876666666666667
USC00124662,9.899166666666666
USC00124715,10.676666666666666
USC00124782,8.888333333333334
USC00124837,9.608333333333333
USC00125117,10.395
USC00125174,9.4625
USC00125407,11.204166666666667
USC00126001,13.8925
USC00126164,10.66
USC00126580,12.075
USC00126830,10.793333333333333
USC00126989,9.895
USC00127125,13.216666666666667
USC00127298,10.159166666666666
USC00127370,11.578333333333333
USC00127482,9.978333333333333
USC00127522,10.329166666666667
USC00127646,11.691666666666666
USC00127959,12.348333333333333
USC00127999,11.884166666666667
USC00128036,13.589166666666667
USC00128290,11.965
USC00128698,13.7225
USC00128784,11.035833333333333
USC00129113,13.418333333333333
USC00129138,10.653333333333334
USC00129222,9.403333333333334
USC00129430,10.154166666666667
USC00129557,10.3025
USC00129670,9.805
USC00130112,9.5
USC00130133,6.985
USC00130157,7.341666666666667
USC00130200,8.161666666666667
USC00130203,8.270833333333334
USC00130364,9.119166666666667
USC00130385,7.541666666666667
USC00130536,9.2275
USC00130600,8.755833333333333
USC00130608,8.868333333333334
USC00130753,11.174166666666666
USC00130807,8.1525
USC00131060,10.479166666666666
USC00131233,8.680833333333334
USC00131257,8.543333333333333
USC00131319,8.524166666666666
USC00131354,9.625
USC00131394,8.829166666666667
USC00131402,6.9475
USC00131442,6.994166666666667
USC00131533,9.650833333333333
USC00131833,9.200833333333334
USC00131954,6.286666666666667
USC00132110,7.3566666666666665
USC00132171,8.1225
USC00132209,9.413333333333334
USC00132364,8.543333333333333
USC00132573,7.673333333333333
USC00132789,9.144166666666667
USC00132864,6.515833333333333
USC00133007,10.903333333333334
USC00133438,8.626666666666667
USC00133487,7.923333333333333
USC00133509,8.7675
USC00133517,8.23
USC00133584,7.628333333333333
USC00133718,7.431666666666667
USC00134063,9.281666666666666
USC00134101,9.186666666666667
USC00134142,7.831666666666667
USC00134381,11.355
USC00134389,9.774166666666666
USC00134502,9.434166666666666
USC00134585,10.470833333333333
USC00134705,9.968333333333334
USC00134735,7.62
USC00134894,8.605833333333333
USC00135086,7.3116666666666665
USC00135123,8.095
USC00135131,8.744166666666667
USC00135198,8.199166666666667
USC00135230,7.108333333333333
USC00135493,6.376666666666667
USC00135837,10.179166666666667
USC00135952,6.445
USC00135992,8.815833333333334
USC00136103,5.5725
USC00136151,9.126666666666667
USC00136305,6.679166666666666
USC00136316,9.548333333333334
USC00136566,8.760833333333334
USC00136800,6.910833333333334
USC00137147,6.7625
USC00137161,7.755
USC00137312,7.648333333333333
USC00137386,6.308333333333334
USC00137613,10.091666666666667
USC00137664,5.961666666666667
USC00137702,8.354166666666666
USC00137726,6.9175
USC00137844,6.965833333333333
USC00137859,6.735
USC00138026,5.9875
USC00138296,7.9075
USC00138339,7.514166666666667
USC00138568,7.305
USC00138806,7.339166666666666
USC00139067,8.474166666666667
USC00140010,12.8975
USC00140365,13.1925
USC00140439,10.554166666666667
USC00140682,11.048333333333334
USC00140693,11.391666666666667
USC00141522,12.4125
USC00141559,11.931666666666667
USC00141612,11.976666666666667
USC00141699,10.5025
USC00141704,14.216666666666667
USC00141858,12.036666666666667
USC00141867,12.474166666666667
USC00141874,11.9125
USC00142401,13.6175
USC00142432,13.161666666666667
USC00142459,12.221666666666666
USC00142622,12.7575
USC00142881,10.694166666666666
USC00142894,13.770833333333334
USC00142980,12.030833333333334
USC00143008,12.638333333333334
USC00143074,13.795833333333333
USC00143218,11.725833333333334
USC00143239,12.475833333333334
USC00143527,11.4675
USC00143545,13.308333333333334
USC00143554,11.8125
USC00143594,11.563333333333333
USC00143665,10.625833333333333
USC00143759,10.8925
USC00143810,11.068333333333333
USC00143822,12.815
USC00143847,13.093333333333334
USC00143855,12.789166666666667
USC00143867,13.369166666666667
USC00143929,13.335833333333333
USC00143930,12.52
USC00143954,14.075833333333334
USC00143984,13.0925
USC00144114,12.569166666666666
USC00144178,12.2375
USC00144313,12.799166666666666
USC00144464,12.976666666666667
USC00144559,12.2325
USC00144695,13.068333333333333
USC00144712,11.588333333333333
USC00144857,11.135833333333334
USC00144972,12.083333333333334
USC00145063,11.391666666666667
USC00145152,12.655833333333334
USC00145171,12.87
USC00145210,12.981666666666667
USC00145306,11.76
USC00145363,12.431666666666667
USC00145421,12.6275
USC00145536,13.196666666666667
USC00145744,13.293333333333333
USC00145852,10.306666666666667
USC00145856,10.7225
USC00145906,10.196666666666667
USC00146128,12.174166666666666
USC00146242,13.14
USC00146435,11.248333333333333
USC00146498,13.1575
USC00146637,10.7875
USC00147050,11.086666666666666
USC00147271,11.584166666666667
USC00147534,12.35
USC00147542,11.208333333333334
USC00147796,12.598333333333333
USC00148038,11.746666666666666
USC00148061,12.620833333333334
USC00148235,10.9125
USC00148287,11.8225
USC00148495,11.343333333333334
USC00148563,11.8325
USC00148578,11.018333333333333
USC00148648,11.658333333333333
USC00148670,13.73
USC00148946,12.021666666666667
USC00149080,12.9925
USC00150254,13.336666666666666
USC00150422,14.836666666666666
USC00151890,13.951666666666666
USC00151998,13.448333333333334
USC00152791,13.360833333333334
USC00153762,14.4075
USC00153994,15.566666666666666
USC00154958,14.473333333333333
USC00155067,15.02
USC00155097,15.348333333333333
USC00155243,13.400833333333333
USC00155640,13.085
USC00155694,14.876666666666667
USC00155834,14.460833333333333
USC00156580,13.894166666666667
USC00156595,14.763333333333334
USC00156882,14.189166666666667
USC00156988,14.201666666666666
USC00157049,14.460833333333333
USC00157215,14.625
USC00160098,19.626666666666665
USC00160103,19.8
USC00160800,18.613333333333333
USC00161232,18.671666666666667
USC00161287,19.41583333333333
USC00161565,20.769166666666667
USC00161979,19.566666666666666
USC00162534,20.454166666666666
USC00163313,21.055833333333332
USC00163433,21.785
USC00163800,19.908333333333335
USC00164355,17.349166666666665
USC00164674,20.245
USC00164700,20.165
USC00164739,19.135833333333334
USC00165065,19.995
USC00165266,19.551666666666666
USC00165296,20.059166666666666
USC00165926,20.9825
USC00166244,19.185833333333335
USC00166686,20.9125
USC00166938,19.639166666666668
USC00167932,21.023333333333333
USC00168067,18.8125
USC00168539,20.3875
USC00169013,21.588333333333335
USC00170480,6.366666666666666
USC00170814,3.64
USC00170833,3.6025
USC00171628,6.435833333333333
USC00171975,5.0225
USC00172048,6.381666666666667
USC00172765,5.4775
USC00172878,2.5191666666666666
USC00173046,7.389166666666667
USC00173261,6.280833333333334
USC00173295,7.513333333333334
USC00173570,5.678333333333334
USC00173862,6.2725
USC00174086,3.4125
USC00174193,7.2491666666666665
USC00174927,5.5975
USC00175675,6.9158333333333335
USC00177037,3.3658333333333332
USC00177039,3.243333333333333
USC00177238,6.425
USC00177479,7.620833333333334
USC00178965,2.9966666666666666
USC00179151,6.868333333333333
USC00179593,7.24
USC00179891,7.851666666666667
USC00180700,13.913333333333334
USC00182060,13.5875
USC00182282,12.715
USC00182336,12.57
USC00182906,12.368333333333334
USC00183415,10.106666666666667
USC00185865,13.608333333333333
USC00185934,12.029166666666667
USC00186620,10.490833333333333
USC00187806,14.550833333333333
USC00188207,12.2425
USC00188380,15.56
USC00190120,8.810833333333333
USC00190666,7.963333333333333
USC00190736,9.726666666666667
USC00190860,10.570833333333333
USC00190998,9.024166666666666
USC00191386,10.133333333333333
USC00192107,9.246666666666666
USC00192501,10.825
USC00193276,9.2275
USC00193505,9.18
USC00193624,10.294166666666667
USC00193821,10.5475
USC00193890,10.601666666666667
USC00194105,10.381666666666666
USC00194744,9.023333333333333
USC00196938,10.199166666666667
USC00198573,9.4425
USC00198757,10.048333333333334
USC00199972,7.198333333333333
USC00200089,3.3933333333333335
USC00200197,3.1491666666666664
USC00200230,8.683333333333334
USC00200552,9.105
USC00200710,9.300833333333333
USC00200770,4.413333333333333
USC00200779,6.71
USC00200864,9.258333333333333
USC00200925,6.3575
USC00201299,8.155
USC00201486,4.245
USC00201492,5.581666666666667
USC00202015,9.619166666666667
USC00202094,4.571666666666666
USC00202250,8.8325
USC00202423,6.935
USC00203096,4.234166666666667
USC00203391,5.175833333333333
USC00203429,7.038333333333333
USC00203529,6.045833333333333
USC00203628,5.155
USC00203661,8.546666666666667
USC00203744,3.0408333333333335
USC00203823,8.839166666666667
USC00204090,4.765833333333333
USC00204104,3.2258333333333336
USC00204257,5.099166666666667
USC00204502,5.576666666666667
USC00204655,8.7225
USC00204967,5.448333333333333
USC00205065,6.8225
USC00205073,4.305833333333333
USC00205567,7.433333333333334
USC00205662,8.515833333333333
USC00206012,7.254166666666666
USC00206184,5.240833333333334
USC00206300,8.646666666666667
USC00206507,5.836666666666667
USC00206658,9.5
USC00206680,9.5375
USC00207277,5.1466666666666665
USC00207364,3.8008333333333333
USC00207812,2.7408333333333332
USC00207820,7.0075
USC00208043,3.2516666666666665
USC00208184,9.120833333333334
USC00208417,4.358333333333333
USC00208800,6.1075
USC00210018,3.1758333333333333
USC00210075,6.3825
USC00210287,4.7283333333333335
USC00210355,6.194166666666667
USC00210667,5.1258333333333335
USC00210746,0.9233333333333333
USC00210939,3.9116666666666666
USC00210989,1.1633333333333333
USC00211063,4.903333333333333
USC00211074,3.5075
USC00211198,6.788333333333333
USC00211263,5.831666666666667
USC00211374,3.2575
USC00211448,5.671666666666667
USC00211630,1.9033333333333333
USC00211691,4.6825
USC00211891,2.8275
USC00212142,3.6875
USC00212250,3.005
USC00212555,1.7908333333333333
USC00212576,1.7116666666666667
USC00212645,2.7116666666666664
USC00212842,2.73
USC00213076,5.836666666666667
USC00213282,2.4758333333333336
USC00213296,2.5725
USC00213303,3.5658333333333334
USC00213567,7.2716666666666665
USC00214103,3.85
USC00214106,2.41
USC00214176,6.091666666666667
USC00214453,5.5525
USC00214546,5.671666666666667
USC00214778,4.553333333333334
USC00214861,3.5175
USC00214884,6.99
USC00214994,5.150833333333333
USC00215204,6.235833333333333
USC00215325,4.675833333333333
USC00215392,4.7025
USC00215400,5.698333333333333
USC00215615,4.663333333333333
USC00215638,4.225833333333333
USC00215838,6.3625
USC00216287,6.123333333333333
USC00216547,4.615
USC00216565,5.729166666666667
USC00216822,6.875
USC00217107,5.6625
USC00217184,6.4816666666666665
USC00217326,6.339166666666666
USC00217405,5.719166666666666
USC00217460,3.493333333333333
USC00217502,4.880833333333333
USC00218227,6.565833333333333
USC00218254,2.0708333333333333
USC00218323,5.7225
USC00218419,2.825
USC00218421,2.595833333333333
USC00218450,5.969166666666666
USC00218477,6.609166666666667
USC00218618,3.3475
USC00218692,5.758333333333334
USC00218808,6.45
USC00218907,5.421666666666667
USC00218986,4.6125
USC00219033,7.08
USC00219046,6.5216666666666665
USC00219072,7.439166666666667
USC00219134,2.8958333333333335
USC00219170,5.8341666666666665
USC00219173,2.32
USC00221707,17.41583333333333
USC00221738,17.815
USC00221865,20.1625
USC00224265,17.205833333333334
USC00224377,16.154166666666665
USC00226177,18.424166666666668
USC00227128,19.460833333333333
USC00228374,18.320833333333333
USC00229079,17.24
USC00229439,19.544166666666666
USC00230143,10.58
USC00230204,13.003333333333334
USC00230608,10.809166666666666
USC00230657,13.2525
USC00230789,13.126666666666667
USC00230856,11.471666666666666
USC00231087,12.81
USC00231145,13.0675
USC00231189,12.660833333333333
USC00231275,11.298333333333334
USC00231340,11.836666666666666
USC00231580,11.174166666666666
USC00231801,13.044166666666667
USC00232240,13.508333333333333
USC00232511,13.390833333333333
USC00232850,13.509166666666667
USC00233094,13.59
USC00233601,11.441666666666666
USC00233838,11.5275
USC00234226,13.955833333333333
USC00234544,10.639166666666666
USC00234694,14.301666666666666
USC00234705,13.639166666666666
USC00234825,14.0775
USC00234919,12.950833333333334
USC00235027,13.265833333333333
USC00235227,13.345
USC00235307,13.4925
USC00235492,10.46
USC00235704,13.788333333333334
USC00235834,12.903333333333334
USC00235976,15.0325
USC00235987,13.205
USC00236012,12.069166666666666
USC00236402,13.486666666666666
USC00236460,14.321666666666667
USC00236641,13.196666666666667
USC00236745,12.470833333333333
USC00236866,10.236666666666666
USC00237263,13.659166666666666
USC00237300,12.01
USC00237397,13.348333333333333
USC00237398,13.395833333333334
USC00237514,12.151666666666667
USC00237632,12.280833333333334
USC00237772,15.598333333333333
USC00237963,10.269166666666667
USC00238051,11.349166666666667
USC00238082,14.286666666666667
USC00238184,13.705
USC00238577,11.4775
USC00238754,13.141666666666667
USC00238777,13.660833333333333
USC00238805,12.589166666666667
USC00240755,6.5875
USC00240780,6.1825
USC00240801,7.501666666666667
USC00240802,6.721666666666667
USC00241044,4.138333333333334
USC00241047,4.2475
USC00241084,5.649166666666667
USC00241088,2.6475
USC00241102,6.0225
USC00241127,6.405833333333334
USC00241169,4.218333333333334
USC00241297,5.089166666666666
USC00241518,3.890833333333333
USC00241525,4.32
USC00241722,4.198333333333333
USC00241737,4.224166666666667
USC00241758,4.64
USC00241875,4.7825
USC00241905,6.0616666666666665
USC00241938,5.5375
USC00241984,3.3633333333333333
USC00242104,5.593333333333334
USC00242122,4.105833333333333
USC00242550,3.32
USC00242629,2.4975
USC00242689,4.62
USC00242793,4.0275
USC00242827,7.100833333333333
USC00242857,5.315
USC00243013,6.1883333333333335
USC00243098,6.430833333333333
USC00243110,4.343333333333334
USC00243113,5.599166666666667
USC00243530,2.8316666666666666
USC00243557,4.989166666666667
USC00243581,5.385833333333333
USC00243727,5.168333333333333
USC00243753,5.531666666666666
USC00243915,6.306666666666667
USC00244084,6.615
USC00244241,5.531666666666666
USC00244328,5.895833333333333
USC00244345,6.014166666666667
USC00244358,6.1075
USC00244364,5.273333333333333
USC00244386,5.514166666666667
USC00244506,5.2675
USC00244558,5.533333333333333
USC00245011,7.351666666666667
USC00245043,3.8991666666666664
USC00245080,5.3625
USC00245153,5.131666666666667
USC00245334,4.135833333333333
USC00245572,3.5425
USC00245596,5.97
USC00245603,2.6041666666666665
USC00245754,5.175833333333333
USC00245870,5.599166666666667
USC00245961,2.7408333333333332
USC00246157,7.238333333333333
USC00246601,4.425
USC00246640,5.879166666666666
USC00246647,5.175
USC00246691,6.0875
USC00246862,5.22
USC00246918,4.219166666666666
USC00247034,4.3
USC00247159,4.7875
USC00247263,4.671666666666667
USC00247265,3.5658333333333334
USC00247382,5.504166666666666
USC00247540,4.275833333333333
USC00247560,4.691666666666666
USC00247740,5.0575
USC00247864,3.975
USC00248211,7.285833333333334
USC00248363,5.8175
USC00248390,7.34
USC00248430,4.149166666666667
USC00248498,4.926666666666667
USC00248569,4.659166666666667
USC00248809,4.678333333333334
USC00249900,4.573333333333333
USC00250050,8.320833333333333
USC00250070,8.435833333333333
USC00250245,7.775833333333333
USC00250365,8.459166666666667
USC00250420,7.475833333333333
USC00250435,10.365833333333333
USC00250525,8.813333333333333
USC00250640,9.92
USC00251145,8.4875
USC00251200,8.061666666666667
USC00251365,7.850833333333333
USC00251415,9.924166666666666
USC00251450,9.420833333333333
USC00251575,7.218333333333334
USC00251684,10.271666666666667
USC00251825,9.375833333333333
USC00252000,7.6525
USC00252020,10.131666666666666
USC00252037,8.035
USC00252065,10.2175
USC00252100,10.171666666666667
USC00252595,8.0225
USC00252680,8.459166666666667
USC00253050,9.899166666666666
USC00253175,9.8175
USC00253185,8.708333333333334
USC00253355,6.5008333333333335
USC00253365,9.173333333333334
USC00253425,8.26
USC00253615,5.4
USC00253660,9.464166666666667
USC00253735,10.594166666666666
USC00253810,8.936666666666667
USC00253910,9.241666666666667
USC00254335,9.194166666666666
USC00254432,7.806666666666667
USC00254455,8.9725
USC00254985,9.579166666666667
USC00255090,9.1475
USC00255362,9.149166666666666
USC00255565,9.573333333333334
USC00255700,7.724166666666667
USC00255810,10.0275
USC00255997,8.339166666666667
USC00256075,8.188333333333333
USC00256135,7.809166666666667
USC00256200,9.4425
USC00256290,7.51
USC00256375,9.511666666666667
USC00256385,8.6275
USC00256454,9.400833333333333
USC00257040,8.945
USC00257830,8.595833333333333
USC00258090,6.974166666666667
USC00258133,8.226666666666667
USC00258328,9.415
USC00258395,10.198333333333334
USC00258465,10.075
USC00258628,10.2175
USC00258751,7.6575
USC00258755,8.255833333333333
USC00258795,10.314166666666667
USC00259200,8.565833333333334
USC00260438,5.6258333333333335
USC00260795,8.650833333333333
USC00262243,16.636666666666667
USC00262570,7.810833333333333
USC00262708,7.150833333333333
USC00263114,6.355
USC00263671,13.323333333333334
USC00263957,9.590833333333334
USC00264341,7.265
USC00264349,13.215833333333334
USC00264391,4.98
USC00264439,20.149166666666666
USC00264480,22.899166666666666
USC00264935,7.435833333333333
USC00265191,9.3525
USC00265400,7.65
USC00265818,9.279166666666667
USC00265846,20.168333333333333
USC00265890,16.281666666666666
USC00266242,6.130833333333333
USC00266791,11.92
USC00267123,7.63
USC00267192,9.6175
USC00267612,10.144166666666667
USC00267620,9.484166666666667
USC00267690,6.985
USC00267697,11.218333333333334
USC00267953,11.964166666666667
USC00268186,10.831666666666667
USC00269168,9.441666666666666
USC00270690,5.254166666666666
USC00272174,7.851666666666667
USC00272800,8.49
USC00272999,3.368333333333333
USC00273626,8.465
USC00273850,7.6925
USC00274234,8.78
USC00274399,7.400833333333333
USC00274480,7.7525
USC00275211,8.149166666666666
USC00275712,9.403333333333334
USC00275868,6.2941666666666665
USC00275995,6.725833333333333
USC00276818,4.8975
USC00277833,7.24
USC00279966,4.131666666666667
USC00280734,10.53
USC00280907,11.285833333333333
USC00281335,12.395833333333334
USC00281351,13.87
USC00281582,10.413333333333334
USC00282805,13.059166666666666
USC00283029,11.634166666666667
USC00283662,12.794166666666667
USC00283951,11.921666666666667
USC00284987,12.8825
USC00286055,12.4125
USC00286964,12.655833333333334
USC00287936,13.674166666666666
USC00288644,9.875833333333333
USC00289363,11.549166666666666
USC00290041,10.106666666666667
USC00290231,13.729166666666666
USC00290245,9.9275
USC00290377,12.1475
USC00290417,16.531666666666666
USC00290600,16.711666666666666
USC00290640,9.584166666666667
USC00290692,10.934166666666666
USC00291153,17.618333333333332
USC00291469,18.319166666666668
USC00291480,17.346666666666668
USC00291630,5.694166666666667
USC00291910,12.970833333333333
USC00291931,7.308333333333334
USC00291963,13.813333333333333
USC00291982,13.153333333333334
USC00292030,15.344166666666666
USC00292250,10.8375
USC00292700,5.2716666666666665
USC00292837,6.4783333333333335
USC00293488,7.369166666666667
USC00293706,10.238333333333333
USC00294009,14.100833333333334
USC00294112,17.025833333333335
USC00294742,6.740833333333334
USC00294960,7.9725
USC00295084,9.2725
USC00295150,13.314166666666667
USC00295937,11.9775
USC00296275,7.990833333333334
USC00296465,9.681666666666667
USC00296619,10.729166666666666
USC00296676,9.89
USC00296687,10.956666666666667
USC00296754,13.503333333333334
USC00297008,15.136666666666667
USC00297226,13.200833333333334
USC00297279,9.930833333333334
USC00297340,15.155
USC00297649,9.6275
USC00298085,9.3675
USC00298535,17.605
USC00298596,15.369166666666667
USC00299031,10.124166666666667
USC00299156,15.074166666666667
USC00299569,17.738333333333333
USC00299691,13.186666666666667
USC00299820,4.430833333333333
USC00300055,8.209166666666667
USC00300063,7.828333333333333
USC00300085,7.833333333333333
USC00300093,7.808333333333334
USC00300183,7.839166666666666
USC00300321,8.414166666666667
USC00300331,8.201666666666666
USC00300443,7.3975
USC00300785,5.248333333333333
USC00300889,10.931666666666667
USC00300937,8.563333333333333
USC00301110,6.9158333333333335
USC00301152,8.881666666666666
USC00301708,7.205
USC00301752,5.7175
USC00301787,7.130833333333333
USC00301974,9.691666666666666
USC00302036,6.849166666666667
USC00302610,8.934166666666666
USC00303025,7.5925
USC00303184,7.946666666666666
USC00303346,5.8575
USC00303773,8.423333333333334
USC00303955,8.245833333333334
USC00304102,4.535833333333334
USC00304174,7.81
USC00304207,8.838333333333333
USC00304808,7.226666666666667
USC00304844,8.498333333333333
USC00304912,6.435
USC00304996,5.495833333333334
USC00305426,9.358333333333333
USC00305597,8.483333333333333
USC00305714,4.53
USC00306085,7.708333333333333
USC00306314,7.933333333333334
USC00306774,9.7225
USC00307134,11.740833333333333
USC00307705,7.54
USC00307842,7.798333333333333
USC00308631,4.59
USC00308910,7.913333333333333
USC00308932,7.346666666666667
USC00308962,6.9158333333333335
USC00309000,7.246666666666667
USC00310090,16.891666666666666
USC00310212,16.71
USC00310506,10.9775
USC00310576,17.874166666666667
USC00310645,9.18
USC00310982,11.21
USC00311055,14.153333333333334
USC00311881,17.47833333333333
USC00311975,16.905
USC00312102,14.954166666666667
USC00312200,14.743333333333334
USC00312238,15.651666666666667
USC00312500,17.839166666666667
USC00312635,17.3375
USC00313017,17.7125
USC00313106,13.83
USC00313228,14.535833333333333
USC00313356,17.65
USC00313565,9.959166666666667
USC00313625,16.504166666666666
USC00313638,17.740833333333335
USC00314055,11.5
USC00314260,15.865
USC00314456,16.2425
USC00314464,17.305
USC00314496,11.659166666666666
USC00314689,17.18
USC00314860,18.390833333333333
USC00314938,15.510833333333334
USC00314962,16.565833333333334
USC00314970,15.469166666666666
USC00314996,16.049166666666668
USC00315116,17.960833333333333
USC00315123,16.296666666666667
USC00315340,15.915
USC00315356,13.6425
USC00315743,15.160833333333333
USC00315771,17.523333333333333
USC00315830,18.0725
USC00315838,15.389166666666666
USC00315890,14.1425
USC00315923,7.7091666666666665
USC00315996,16.13
USC00316001,15.103333333333333
USC00316256,15.391666666666667
USC00316341,14.1525
USC00316805,14.388333333333334
USC00316853,16.953333333333333
USC00317079,17.210833333333333
USC00317202,15.511666666666667
USC00317319,16.375833333333333
USC00317615,15.719166666666666
USC00317618,15.814166666666667
USC00317656,16.390833333333333
USC00317845,16.1675
USC00318292,15.105
USC00318500,17.0625
USC00318519,15.593333333333334
USC00318694,11.239166666666666
USC00318744,16.430833333333332
USC00319147,13.121666666666666
USC00319440,17.330833333333334
USC00319467,17.725
USC00319476,17.283333333333335
USC00319555,15.564166666666667
USC00319675,14.741666666666667
USC00320382,3.180833333333333
USC00320941,1.9783333333333333
USC00320995,4.085
USC00321362,2.67
USC00321408,3.305
USC00321435,2.433333333333333
USC00321871,2.9766666666666666
USC00322148,1.7958333333333334
USC00322193,4.015
USC00322304,2.6108333333333333
USC00322365,3.825833333333333
USC00322695,4.908333333333333
USC00323117,3.7933333333333334
USC00323287,3.3866666666666667
USC00323376,3.8358333333333334
USC00323621,3.4966666666666666
USC00323705,3.4033333333333333
USC00324102,3.865
USC00324418,3.96
USC00324571,3.285833333333333
USC00325186,4.615833333333334
USC00325220,3.3041666666666667
USC00325479,3.8825
USC00325638,3.1558333333333333
USC00325660,2.6266666666666665
USC00325710,3.995
USC00325730,2.8916666666666666
USC00325754,4.198333333333333
USC00325993,3.1641666666666666
USC00326315,3.683333333333333
USC00326365,3.3383333333333334
USC00327311,3.6566666666666667
USC00328366,2.9208333333333334
USC00328415,3.5475
USC00328792,3.004166666666667
USC00328840,3.944166666666667
USC00328872,3.375
USC00328913,2.8916666666666666
USC00330563,10.686666666666667
USC00330676,12.490833333333333
USC00330862,10.865
USC00331072,11.819166666666666
USC00331197,11.489166666666666
USC00331390,10.259166666666667
USC00331404,10.3125
USC00331458,9.311666666666667
USC00332044,10.259166666666667
USC00332098,10.025833333333333
USC00332160,11.324166666666667
USC00332485,11.180833333333334
USC00332651,12.885833333333334
USC00332791,10.73
USC00332928,12.366666666666667
USC00332974,10.5075
USC00333029,13.898333333333333
USC00333500,11.974166666666667
USC00333758,11.970833333333333
USC00333780,9.3375
USC00334403,12.368333333333334
USC00334681,10.9775
USC00334927,13.1325
USC00334979,11.735
USC00335297,10.885833333333334
USC00335747,11.0425
USC00335857,11.243333333333334
USC00336118,10.638333333333334
USC00336405,10.6575
USC00336781,13.34
USC00337693,11.028333333333334
USC00337857,14.2675
USC00337935,11.295
USC00338552,10.815
USC00338609,10.3725
USC00338769,9.834166666666667
USC00338794,11.719166666666666
USC00338822,9.936666666666667
USC00338830,13.0325
USC00338951,11.825
USC00339361,11.658333333333333
USC00340184,16.261666666666667
USC00340256,16.565
USC00340546,14.569166666666666
USC00340567,15.348333333333333
USC00340755,14.548333333333334
USC00341648,16.54
USC00342849,15.580833333333333
USC00342912,15.131666666666666
USC00343628,12.84
USC00344001,16.019166666666667
USC00344019,14.699166666666667
USC00344451,17.280833333333334
USC00346139,14.0075
USC00347390,15.576666666666666
USC00348380,15.325
USC00349404,14.723333333333333
USC00350197,8.389166666666666
USC00350265,11.528333333333334
USC00350304,11.25
USC00350501,8.721666666666666
USC00350652,8.839166666666667
USC00350858,11.046666666666667
USC00350897,11.039166666666667
USC00351643,10.3575
USC00351682,11.424166666666666
USC00351836,11.9625
USC00351862,11.265
USC00351897,11.044166666666667
USC00351902,11.258333333333333
USC00351946,3.1975
USC00352112,11.094166666666666
USC00352292,11.210833333333333
USC00352374,10.788333333333334
USC00352693,11.745
USC00352997,10.94
USC00353047,11.1025
USC00353402,5.670833333333333
USC00353604,8.148333333333333
USC00353770,10.3675
USC00353827,9.4775
USC00353995,10.2375
USC00354060,6.509166666666666
USC00354291,7.763333333333334
USC00354606,10.27
USC00354622,9.3575
USC00354811,11.626666666666667
USC00354835,7.406666666666666
USC00355020,7.619166666666667
USC00355050,11.844166666666666
USC00355055,11.630833333333333
USC00355221,8.1025
USC00355593,11.5275
USC00355638,8.3575
USC00355734,8.644166666666667
USC00356213,10.29
USC00356366,10.530833333333334
USC00356405,9.831666666666667
USC00356540,9.184166666666666
USC00356634,10.14
USC00356749,12.165
USC00356750,12.099166666666667
USC00356883,9.170833333333333
USC00357169,12.95
USC00357310,8.316666666666666
USC00357823,11.4175
USC00358173,9.598333333333333
USC00358420,6.6258333333333335
USC00358536,9.719166666666666
USC00358634,11.5575
USC00358884,9.681666666666667
USC00358997,7.050833333333333
USC00359316,7.041666666666667
USC00359461,12.578333333333333
